DueDate,Customer,Plant,Item,QTY,Sales,SONUM,CustName,CPO,Salesman,CustNum,BIN,Plant2,Load #,Address1,Address2,City,State,ZIP
2/13/2026,MIDSTATES,IA-TRLR,6X12GWPTLED,2,3747.14,12536062,RUNNINGS,4397716-41,Jeff Good,RUNNINGMOO,USA,IA,IA26-1018,3000 US HWY 10,(218) 512-0382,MOORHEAD,MN,56560
2/13/2026,MIDSTATES,VA-TRLR,5.5X10GWPTLED,3,4971.81,12536066,RUNNINGS,4397716-43,Jeff Good,RUNNINGHIN,USA,VA,VA26-1100,18 GEORGE'S FIELD,(603) 614-4603,HINSDALE,NH,3451
2/13/2026,MIDSTATES,VA-TRLR,5X8SPWOODY,4,4358.96,12536066,RUNNINGS,4397716-43,Jeff Good,RUNNINGHIN,USA,VA,VA26-1100,18 GEORGE'S FIELD,(603) 614-4603,HINSDALE,NH,3451
2/13/2026,MIDSTATES,VA-TRLR,6X10GWHSL3K,1,1899.32,12536066,RUNNINGS,4397716-43,Jeff Good,RUNNINGHIN,USA,VA,VA26-1100,18 GEORGE'S FIELD,(603) 614-4603,HINSDALE,NH,3451
2/13/2026,MIDSTATES,VA-TRLR,6X12GWHS,3,6019.32,12536066,RUNNINGS,4397716-43,Jeff Good,RUNNINGHIN,USA,VA,VA26-1100,18 GEORGE'S FIELD,(603) 614-4603,HINSDALE,NH,3451
2/13/2026,MIDSTATES,VA-TRLR,6X12GWPTLED,2,3747.14,12536066,RUNNINGS,4397716-43,Jeff Good,RUNNINGHIN,USA,VA,VA26-1100,18 GEORGE'S FIELD,(603) 614-4603,HINSDALE,NH,3451
2/13/2026,MIDSTATES,VA-ALTRLR,6X10AGW,1,2410.2,12536067,RUNNINGS,4397716-38,Jeff Good,RUNNINGGLO,USA-AL,VA,VA26-1101,233 5TH AVENUE EXT.,(518)725-3800,GLOVERSVILLE,NY,12078
2/13/2026,MIDSTATES,VA-TRLR,4X6T,1,600.49,12536067,RUNNINGS,4397716-38,Jeff Good,RUNNINGGLO,USA,VA,VA26-1101,233 5TH AVENUE EXT.,(518)725-3800,GLOVERSVILLE,NY,12078
2/13/2026,MIDSTATES,VA-TRLR,5X10GW2K,2,2253.64,12536067,RUNNINGS,4397716-38,Jeff Good,RUNNINGGLO,USA,VA,VA26-1101,233 5TH AVENUE EXT.,(518)725-3800,GLOVERSVILLE,NY,12078
2/13/2026,MIDSTATES,VA-TRLR,5X8SPWOODY,1,1089.74,12536067,RUNNINGS,4397716-38,Jeff Good,RUNNINGGLO,USA,VA,VA26-1101,233 5TH AVENUE EXT.,(518)725-3800,GLOVERSVILLE,NY,12078
2/13/2026,MIDSTATES,VA-TRLR,6X12GWHS,1,2006.44,12536067,RUNNINGS,4397716-38,Jeff Good,RUNNINGGLO,USA,VA,VA26-1101,233 5TH AVENUE EXT.,(518)725-3800,GLOVERSVILLE,NY,12078
2/13/2026,MIDSTATES,VA-TRLR,7X14GWRS,1,2446.25,12536067,RUNNINGS,4397716-38,Jeff Good,RUNNINGGLO,USA,VA,VA26-1101,233 5TH AVENUE EXT.,(518)725-3800,GLOVERSVILLE,NY,12078
2/13/2026,MIDSTATES,VA-ALTRLR,6X10AGW,1,2410.2,12536070,RUNNINGS,4397716-45,Jeff Good,RUNNINGLOC,USA-AL,VA,VA26-1102,5789 S. TRANSIT ROAD,(716)513-9002,LOCKPORT,NY,14094
2/13/2026,MIDSTATES,VA-TRLR,5.5X10GWPTLED,4,6629.08,12536070,RUNNINGS,4397716-45,Jeff Good,RUNNINGLOC,USA,VA,VA26-1102,5789 S. TRANSIT ROAD,(716)513-9002,LOCKPORT,NY,14094
2/13/2026,MIDSTATES,VA-TRLR,5X10GW2K,1,1126.82,12536070,RUNNINGS,4397716-45,Jeff Good,RUNNINGLOC,USA,VA,VA26-1102,5789 S. TRANSIT ROAD,(716)513-9002,LOCKPORT,NY,14094
2/13/2026,MIDSTATES,VA-TRLR,5X8SPWOODY,4,4358.96,12536070,RUNNINGS,4397716-45,Jeff Good,RUNNINGLOC,USA,VA,VA26-1102,5789 S. TRANSIT ROAD,(716)513-9002,LOCKPORT,NY,14094
2/13/2026,MIDSTATES,VA-TRLR,6X12GWPTLED,1,1873.57,12536070,RUNNINGS,4397716-45,Jeff Good,RUNNINGLOC,USA,VA,VA26-1102,5789 S. TRANSIT ROAD,(716)513-9002,LOCKPORT,NY,14094
2/13/2026,MIDSTATES,VA-ALTRLR,6X10AGW,1,2410.2,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,USA-AL,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-DUMP,5X10DUMPLP10K,1,5629.98,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,DUMP,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-TRLR,5.5X10GWPTLED,1,1657.27,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,USA,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-TRLR,5X10GW2K,2,2253.64,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,USA,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-TRLR,5X8SPWOODY,1,1089.74,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,USA,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-TRLR,6X10GWHSL3K,1,1899.32,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,USA,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-TRLR,6X12GWHS,1,2006.44,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,USA,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-TRLR,6X12GWPTLED,1,1873.57,12536074,RUNNINGS,4397716-44,Jeff Good,RUNNINGSMA,USA,VA,#N/A,230 WEST MAIN ST,518-795-9160,MALONE,NY,12953
2/13/2026,MIDSTATES,VA-TRLR,5.5X10GWPTLED,4,6629.08,12536076,RUNNINGS,4397716-36,Jeff Good,RUNNINGCLA,USA,VA,#N/A,403 WASHINGTON STREET,(603)542-1574,CLAREMONT,NH,3743
2/13/2026,MIDSTATES,VA-TRLR,6X12GWHS,1,2006.44,12536076,RUNNINGS,4397716-36,Jeff Good,RUNNINGCLA,USA,VA,#N/A,403 WASHINGTON STREET,(603)542-1574,CLAREMONT,NH,3743
2/13/2026,MIDSTATES,VA-ALTRLR,6X10AGW,1,2410.2,12536077,RUNNINGS,4397716-47,Jeff Good,RUNNINGJAM,USA-AL,VA,VA26-1101,720 FAIRMOUNT AVE,(507)532-9566,JAMESTOWN,NY,14701
2/13/2026,MIDSTATES,VA-TRLR,5.5X10GWPTLED,4,6629.08,12536077,RUNNINGS,4397716-47,Jeff Good,RUNNINGJAM,USA,VA,VA26-1101,720 FAIRMOUNT AVE,(507)532-9566,JAMESTOWN,NY,14701
2/13/2026,MIDSTATES,VA-TRLR,6X12GWPTLED,1,1873.57,12536077,RUNNINGS,4397716-47,Jeff Good,RUNNINGJAM,USA,VA,VA26-1101,720 FAIRMOUNT AVE,(507)532-9566,JAMESTOWN,NY,14701
2/13/2026,MIDSTATES,VA-TRLR,7X14GWRS,1,2446.25,12536077,RUNNINGS,4397716-47,Jeff Good,RUNNINGJAM,USA,VA,VA26-1101,720 FAIRMOUNT AVE,(507)532-9566,JAMESTOWN,NY,14701
2/13/2026,MIDSTATES,IA-ALTRLR,6X10AGW,1,2410.2,12536079,RUNNINGS,4397716-48,Jeff Good,RUNNINGSST,USA-AL,IA,#N/A,501 US HIGHWAY 10 SE,(320) 281-6620,ST. CLOUD,MN,56304
2/13/2026,MIDSTATES,IA-TRLR,4X6T,2,1200.98,12536079,RUNNINGS,4397716-48,Jeff Good,RUNNINGSST,USA,IA,#N/A,501 US HIGHWAY 10 SE,(320) 281-6620,ST. CLOUD,MN,56304
2/13/2026,MIDSTATES,IA-TRLR,5.5X10GWPTLED,1,1657.27,12536079,RUNNINGS,4397716-48,Jeff Good,RUNNINGSST,USA,IA,#N/A,501 US HIGHWAY 10 SE,(320) 281-6620,ST. CLOUD,MN,56304
2/13/2026,MIDSTATES,IA-TRLR,5X8GW2K,2,1817.96,12536079,RUNNINGS,4397716-48,Jeff Good,RUNNINGSST,USA-NG,IA,#N/A,501 US HIGHWAY 10 SE,(320) 281-6620,ST. CLOUD,MN,56304
2/13/2026,MIDSTATES,IA-TRLR,6X12GWHS,1,2006.44,12536079,RUNNINGS,4397716-48,Jeff Good,RUNNINGSST,USA,IA,#N/A,501 US HIGHWAY 10 SE,(320) 281-6620,ST. CLOUD,MN,56304
2/13/2026,MIDSTATES,IA-TRLR,6X12GWPTLED,2,3747.14,12536079,RUNNINGS,4397716-48,Jeff Good,RUNNINGSST,USA,IA,#N/A,501 US HIGHWAY 10 SE,(320) 281-6620,ST. CLOUD,MN,56304
2/13/2026,MIDSTATES,IA-TRLR,4X6T,2,1200.98,12536080,RUNNINGS,4397716-51,Jeff Good,MIDSTATMAD,USA,IA,IA26-1018,1212 SOUTH INDUSTRY AVE,(605) 256-4545,MADISON,SD,57042
2/13/2026,MIDSTATES,IA-TRLR,5.5X10GWPTLED,1,1657.27,12536080,RUNNINGS,4397716-51,Jeff Good,MIDSTATMAD,USA,IA,IA26-1018,1212 SOUTH INDUSTRY AVE,(605) 256-4545,MADISON,SD,57042
2/13/2026,MIDSTATES,IA-TRLR,5X8SPWOODY,2,2179.48,12536080,RUNNINGS,4397716-51,Jeff Good,MIDSTATMAD,USA,IA,IA26-1018,1212 SOUTH INDUSTRY AVE,(605) 256-4545,MADISON,SD,57042
2/13/2026,MIDSTATES,IA-TRLR,4X6T,1,600.49,12536081,RUNNINGS,4397716-49,Jeff Good,MIDSTATESF,USA,IA,IA26-1018,3709 E. 10TH ST.,(605)336-2494,SIOUX FALLS,SD,57103
2/13/2026,MIDSTATES,IA-TRLR,5.5X10GWPTLED,2,3314.54,12536081,RUNNINGS,4397716-49,Jeff Good,MIDSTATESF,USA,IA,IA26-1018,3709 E. 10TH ST.,(605)336-2494,SIOUX FALLS,SD,57103
2/13/2026,MIDSTATES,IA-TRLR,5X10GW2K,1,1126.82,12536081,RUNNINGS,4397716-49,Jeff Good,MIDSTATESF,USA,IA,IA26-1018,3709 E. 10TH ST.,(605)336-2494,SIOUX FALLS,SD,57103
2/13/2026,MIDSTATES,IA-TRLR,6X12GWHS,1,2006.44,12536081,RUNNINGS,4397716-49,Jeff Good,MIDSTATESF,USA,IA,IA26-1018,3709 E. 10TH ST.,(605)336-2494,SIOUX FALLS,SD,57103
2/13/2026,MIDSTATES,VA-TRLR,5.5X10GWPTLED,4,6629.08,12536082,RUNNINGS,4397716-57,Jeff Good,RUNNINGS57,USA,VA,VA26-1103,21082 PIONEER PLAZA DRIVE,507-532-9566,WATERTOWN,NY,13601
2/13/2026,MIDSTATES,VA-TRLR,6X12GWHS,2,4012.88,12536082,RUNNINGS,4397716-57,Jeff Good,RUNNINGS57,USA,VA,VA26-1103,21082 PIONEER PLAZA DRIVE,507-532-9566,WATERTOWN,NY,13601
2/13/2026,MIDSTATES,VA-TRLR,6X12GWPTLED,6,11241.42,12536082,RUNNINGS,4397716-57,Jeff Good,RUNNINGS57,USA,VA,VA26-1103,21082 PIONEER PLAZA DRIVE,507-532-9566,WATERTOWN,NY,13601
2/13/2026,MIDSTATES,GA-ALTRLR,6X10AGW,1,2410.2,12536084,RUNNINGS,4397716-107,Jeff Good,RUNNING107,USA-AL,GA,#N/A,1800 TIFFIN AVE,(567) 332-2888,FINDLAY,OH,45840
2/13/2026,MIDSTATES,GA-TRLR,4X6T,1,600.49,12536084,RUNNINGS,4397716-107,Jeff Good,RUNNING107,USA,GA,#N/A,1800 TIFFIN AVE,(567) 332-2888,FINDLAY,OH,45840
2/13/2026,MIDSTATES,GA-TRLR,6X12GWPTLED,3,5620.71,12536084,RUNNINGS,4397716-107,Jeff Good,RUNNING107,USA,GA,#N/A,1800 TIFFIN AVE,(567) 332-2888,FINDLAY,OH,45840
12/31/2025,OMAHA TRAILERS,IA-ALTRLR,6X12AGW,1,2472,12536690,OMAHA TRAILERS,9525 ROSS,Cory Stoppenbach,BENNINGMIS,USA-AL,IA,#N/A,233 S. 2ND STREET,(402)547-0446,MISSOURI VALLEY,IA,51555
2/13/2026,MIDSTATES,IA-TRLR,5.5X10GWPTLED,3,4971.81,12537322,RUNNINGS,4397716-27-A,Jeff Good,RUNNINGRAP,USA,IA,IA26-1019,1020 N. LACROSSE,(605)-342-9008,RAPID CITY,SD,57701
1/17/2026,TRACTOR SUPPLY,VA-TRLR,5X8GWE2K,3,2640,12539428,TRACTOR SUPPLY COMPANY,1040999156,Jason Miller,TSC01297,USA,VA,VA26-1003,6499 MARKET DR,(804) 695-2712,GLOUCESTER,VA,23061
1/17/2026,TRACTOR SUPPLY,VA-TRLR,5X8SPM2K,1,955,12539428,TRACTOR SUPPLY COMPANY,1040999156,Jason Miller,TSC01297,USA,VA,VA26-1003,6499 MARKET DR,(804) 695-2712,GLOUCESTER,VA,23061
3/12/2026,TRUSERV,IA-TRLR,5X8GW2K,5,4490,12539740,TRU SERV CORPORATION,9232025,Jason Miller,TRU10911,USA-NG,IA,#N/A,1215 HWY 25 N,763-682-2436,BUFFALO,MN,55313
3/31/2026,OMAHA TRAILERS,IA-CARGO,7X16CGRCM,1,5820,12540217,OMAHA TRAILERS,10125 CARGO,Cory Stoppenbach,BENNINGMIS,CARGO-IA,IA,IA25-1992,233 S. 2ND STREET,(402)547-0446,MISSOURI VALLEY,IA,51555
3/18/2026,DO IT BEST,VA-TRLR,5.5X10GWHDP,2,3644.2,12542105,DO IT BEST CORP,Fall Market,Jason Miller,DOI01239,USA,VA,#N/A,648 NY-11C,,WINTHROP,NY,13697
3/18/2026,DO IT BEST,VA-TRLR,5X8GW2K,2,1796,12542105,DO IT BEST CORP,Fall Market,Jason Miller,DOI01239,USA,VA,#N/A,648 NY-11C,,WINTHROP,NY,13697
3/18/2026,DO IT BEST,VA-TRLR,6X12GWHS16,2,4478,12542105,DO IT BEST CORP,Fall Market,Jason Miller,DOI01239,USA,VA,#N/A,648 NY-11C,,WINTHROP,NY,13697
3/13/2026,DO IT BEST,GA-TRLR,5.5X10GWHDP,2,3836,12542176,DO IT BEST CORP,Fall2025-6050,Jason Miller,DOI00476,USA,GA,#N/A,1013 W SAGINAW ROAD,989-828-8513,VASSAR,MI,48768
3/13/2026,DO IT BEST,GA-TRLR,5X8GW2K,2,1796,12542176,DO IT BEST CORP,Fall2025-6050,Jason Miller,DOI00476,USA-NG,GA,#N/A,1013 W SAGINAW ROAD,989-828-8513,VASSAR,MI,48768
3/13/2026,DO IT BEST,GA-TRLR,6X12GWHS16,1,2239,12542176,DO IT BEST CORP,Fall2025-6050,Jason Miller,DOI00476,USA,GA,#N/A,1013 W SAGINAW ROAD,989-828-8513,VASSAR,MI,48768
3/4/2026,ACE,IA-TRLR,5.5X10GWHDP,1,1918,12542622,ACE HARDWARE CORPORATION,1745062,Jason Miller,ACE018706,USA,IA,#N/A,19040 DEWEY ST,715-538-4616,WHITEHALL,WI,54773
3/4/2026,ACE,IA-TRLR,5X8GW2K,3,2694,12542622,ACE HARDWARE CORPORATION,1745062,Jason Miller,ACE018706,USA-NG,IA,#N/A,19040 DEWEY ST,715-538-4616,WHITEHALL,WI,54773
3/4/2026,ACE,IA-TRLR,6X12GWHS16,1,2239,12542622,ACE HARDWARE CORPORATION,1745062,Jason Miller,ACE018706,USA,IA,#N/A,19040 DEWEY ST,715-538-4616,WHITEHALL,WI,54773
5/13/2026,DO IT BEST,VA-TRLR,5.5X10GWHDP,2,3836,12542631,DO IT BEST CORP,332151109,Jason Miller,DOI03217,USA,VA,#N/A,229 W 5TH ST,,PINCONNING,MI,48650
5/13/2026,DO IT BEST,VA-TRLR,5X8GWE2K,3,2694,12542631,DO IT BEST CORP,332151109,Jason Miller,DOI03217,USA,VA,#N/A,229 W 5TH ST,,PINCONNING,MI,48650
3/10/2026,DO IT BEST,VA-TRLR,5.5X10GWHDP,2,3644.2,12542636,DO IT BEST CORP,DIB FALL SHOW,Jason Miller,DOI02541,USA,VA,#N/A,188 NORTH STREET,207-214-6373,CALAIS,ME,4619
3/10/2026,DO IT BEST,VA-TRLR,5X8GW2K,1,898,12542636,DO IT BEST CORP,DIB FALL SHOW,Jason Miller,DOI02541,USA,VA,#N/A,188 NORTH STREET,207-214-6373,CALAIS,ME,4619
3/10/2026,DO IT BEST,VA-TRLR,6X12GWHS16,2,4478,12542636,DO IT BEST CORP,DIB FALL SHOW,Jason Miller,DOI02541,USA,VA,#N/A,188 NORTH STREET,207-214-6373,CALAIS,ME,4619
1/22/2026,LOWE'S,TX-TRLR,4X6GW-LOW,1,1387.45,12542686,"LOWE'S OF N. FORT WORTH, TX",2500381399,Jason Miller,LOW03518,USA,TX,#N/A,12980 N. W HIGHWAY287,,HASLET,TX,76052
1/22/2026,LOWE'S,TX-TRLR,6X10GW-LOW,1,3000,12542687,"LOWE'S OF N. FORT WORTH, TX",2500381395,Jason Miller,LOW03518,USA,TX,#N/A,12980 N. W HIGHWAY287,,HASLET,TX,76052
12/17/2025,INTERSTATE,NV-DUMP,5X10DLPE7K-TP,2,9735.56,12543689,TRAILERSPLUS FILLMORE C/O:,27310,Jeff Good,TPFILLMORE,DUMP,NV,NV25-2180,502 W VENTURA ST,,FILLMORE,CA,93015
12/17/2025,INTERSTATE,NV-DUMP,6X10DLPE10K-TP,1,5308.62,12543689,TRAILERSPLUS FILLMORE C/O:,27310,Jeff Good,TPFILLMORE,DUMP,NV,NV25-2180,502 W VENTURA ST,,FILLMORE,CA,93015
12/17/2025,INTERSTATE,NV-DUMP,6X12DLPE10K-TP,2,11842.94,12543689,TRAILERSPLUS FILLMORE C/O:,27310,Jeff Good,TPFILLMORE,DUMP,NV,NV25-2180,502 W VENTURA ST,,FILLMORE,CA,93015
12/17/2025,INTERSTATE,NV-DUMP,7X14DLPE14K-TP,3,21605.28,12543689,TRAILERSPLUS FILLMORE C/O:,27310,Jeff Good,TPFILLMORE,DUMP,NV,NV25-2180,502 W VENTURA ST,,FILLMORE,CA,93015
3/31/2026,OMAHA TRAILERS,IA-CARGO,6X12CGRCM,1,3734,12543830,OMAHA TRAILERS,111425 CARGO,Cory Stoppenbach,BENNINGMIS,CARGO-IA,IA,#N/A,233 S. 2ND STREET,(402)547-0446,MISSOURI VALLEY,IA,51555
3/31/2026,OMAHA TRAILERS,IA-CARGO,6X12CGRCM,1,3734,12543831,OMAHA TRAILERS,111425 CARGO 1,Cory Stoppenbach,BENNINGMIS,CARGO-IA,IA,#N/A,233 S. 2ND STREET,(402)547-0446,MISSOURI VALLEY,IA,51555
3/31/2026,OMAHA TRAILERS,IA-TRLR,6X12GWHS,1,1803,12543832,OMAHA TRAILERS,111425 UTIL,Cory Stoppenbach,BENNINGMIS,USA,IA,#N/A,233 S. 2ND STREET,(402)547-0446,MISSOURI VALLEY,IA,51555
12/20/2025,TRACTOR SUPPLY,NV-DUMP,6X10DUMPLP10KTSC-E,1,6433,12543941,TRACTOR SUPPLY COMPANY,9017662535,Jason Miller,TSC01775,ECOM,NV,NV26-1054,3801 SOUTH WHITE MOUNTAIN RD,928-532-5232,SHOW LOW,AZ,85901
12/19/2025,LOWE'S,NV-DUMP,5X8DLPE5K,3,11499,12544021,"LOWE'S OF KAHULUI, HI",300682165,Jason Miller,LOW03279,DUMP,NV,NV26-1057,214 HO OKELE ST.,(808)872-1920,KAHULUI,HI,96732
12/19/2025,LOWE'S,NV-DUMP,5X8DLPE5K,2,8046,12544064,"LOWE'S OF HILLSBORO, OR",300682208,Jason Miller,LOW01558,DUMP,NV,NV26-1085,1951 S.E. 24TH AVENUE,(503)-844-6200,HILLSBORO,OR,97123
12/19/2025,LOWE'S,NV-DUMP,5X8DLPE5K,1,4023,12544065,"LOWE'S OF BEND, OR",300682209,Jason Miller,LOW01690,DUMP,NV,NV26-1085,20501 COOLEY ROAD,(541)-693-2560,BEND,OR,97701
12/19/2025,LOWE'S,NV-DUMP,5X8DLPE5K,2,8046,12544072,"LOWE'S OF EUGENE, OR",300682217,Jason Miller,LOW02940,DUMP,NV,NV26-1085,3595 WEST 11TH AVE,(541)-685-7240,EUGENE,OR,97402
12/24/2025,INTERSTATE,NV-DUMP,5X10DLPE7K-TP,2,9735.56,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,DUMP,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,NV-DUMP,6X10DLPE10K-TP,1,5308.62,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,DUMP,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,NV-DUMP,6X12DLPE10K-TP,1,5921.47,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,DUMP,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,NV-DUMP,6X12DLPE12K-TP,1,6362.31,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,DUMP,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,NV-TRLR,6X16GW2BRKTP,1,2719.32,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,UTA,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,NV-TRLR,7X16CH2BRKTP,1,2915.15,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,UTA,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,NV-TRLR,7X18CH2BRKTP,1,3079.68,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,UTA,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,NV-TRLR,7X18SF2BRKTP,1,3649.99,12544102,TRAILERSPLUS LODI C/O:,27331,Jeff Good,TPLODI,UTA,NV,NV25-2181,400 S. BECKMAN,,LODI,CA,95240
12/24/2025,INTERSTATE,VA-DUMP,5X10DLPE7K-TP,2,9735.56,12544119,TRAILERSPLUS MONROE  C/O:,27341,Jeff Good,TPMONROE,DUMP,VA,VA25-3084,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-DUMP,6X10DLPE10K-TP,1,5308.62,12544119,TRAILERSPLUS MONROE  C/O:,27341,Jeff Good,TPMONROE,DUMP,VA,VA25-3084,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-DUMP,6X12DLPE10K-TP,1,5921.47,12544119,TRAILERSPLUS MONROE  C/O:,27341,Jeff Good,TPMONROE,DUMP,VA,VA25-3084,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-DUMP,6X12DLPE12K-TP,2,12724.62,12544119,TRAILERSPLUS MONROE  C/O:,27341,Jeff Good,TPMONROE,DUMP,VA,VA25-3084,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-DUMP,7X14DLPE14K-TP,2,14403.52,12544119,TRAILERSPLUS MONROE  C/O:,27341,Jeff Good,TPMONROE,DUMP,VA,VA25-3084,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X14GW2BRKTP,2,5277.14,12544122,TRAILERSPLUS MONROE  C/O:,27344,Jeff Good,TPMONROE,UTA,VA,VA25-3080,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X16GW2BRKTP,1,2719.32,12544122,TRAILERSPLUS MONROE  C/O:,27344,Jeff Good,TPMONROE,UTA,VA,VA25-3080,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,7X16CH2BRKTP,3,8745.45,12544122,TRAILERSPLUS MONROE  C/O:,27344,Jeff Good,TPMONROE,UTA,VA,VA25-3080,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,7X18SF2BRKTP,1,3649.99,12544122,TRAILERSPLUS MONROE  C/O:,27344,Jeff Good,TPMONROE,UTA,VA,VA25-3080,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,7X20HDEQDTSRTP,1,4186.99,12544122,TRAILERSPLUS MONROE  C/O:,27344,Jeff Good,TPMONROE,HDEQ,VA,VA25-3080,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,5X10GWHSTP,1,1494.53,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,5X10GWTTRTP,1,1276.89,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,5X10SSGPTLED3K-TP,1,1611.95,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X10GWHSTP,1,1698.47,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X10GWTTRTP,1,1489.87,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X10SSGTP,1,1759.24,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X12GWHSTP,1,1787.05,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X12GWTTRTP,2,3157.4,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X12SSGTP,1,1911.68,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
12/24/2025,INTERSTATE,VA-TRLR,6X14GWTTRTP,2,3504.64,12544132,TRAILERSPLUS MONROE  C/O:,27354,Jeff Good,TPMONROE,USA,VA,VA25-3082,12030 TELEGRAPH RD,(234) 205-0536,CARLETON,MI,48117
